business_name,rating,review
The Wolseley,2.0,"A long-anticipated visit that turned out to be thoroughly (VERY)disappointing.

This was a place I had always intended to visit at least once in my life, but never quite made it—until now. Naturally, I arrived with great anticipation, only to be met with profound disappointment.

Let me begin with this: at a fine restaurant, one may forgive many things if the food is exceptional. However, when a place commands high prices, one expects not just culinary merit but also a certain standard of ambiance, service, and refinement. Sadly, this establishment failed to deliver on nearly every front.

First: 👉 “Do note that a separate cover charge is applied per person.” WHY???????

Reservation required a credit card to guard against no-shows. Fair enough; that’s become the norm.

Second:
Upon arrival, we were left standing awkwardly at the entrance, ignored by the staff who were too busy chattering among themselves. When they did acknowledge us, it was with the tone and volume one might expect in a marketplace, not a dining room. Despite several empty tables and our having a reservation, we were inexplicably left waiting.

Third:
While not directly the restaurant’s fault, the sheer volume of noise from other diners made it almost impossible to hear the serving staff. The acoustics were poor and the overall atmosphere chaotic.

Fourth:
Feeling rather unwelcome, we limited our order to just the main courses. I must say, I have never encountered lamb that tough in my life. However, I will give credit where due—the sauces accompanying both the lamb and the chicken were quite delicious.

Fifth:
When I politely enquired about the location of the lavatory, the response I received—“under the clock”—was delivered with an unmistakably unpleasant expression. I had asked using the proper British phrasing, and given the exterior suggested a formal establishment, I had not expected to be met with such brusqueness. I couldn’t help but wonder if this was a matter of inadequate training or simply poor manners.

Sixth:
While the venue might appear elegant at a glance, there was no apparent dress code. Some diners looked as though they had just come from a jog or stepped in off the street in slippers. Whatever impression of sophistication this place hopes to project, it is swiftly undone by the casual presentation of its clientele.

Seventh:
As we were leaving, not a single member of staff asked how our meal had been, whether we needed anything further, or even offered a farewell. We might as well have been walking out of a supermarket rather than a supposedly refined restaurant. It left a distinctly sour taste.

⸻

In summary:
This establishment is sorely lacking in training, decorum, and genuine hospitality. A serious re-evaluation by management is urgently needed."
The Wolseley,5.0,"This is just a wonderful restaurant. Amazing interior, it’s honestly worth going for that alone, great service and excellent food. I went for breakfast and it was very good. Had the haggis and eggs on toast to start, then pastries and a hot chocolate gourmand. All really good."
The Wolseley,4.0,"Breakfast at The Wolseley was a wonderful experience! The Pancakes with Berries were fluffy and full of flavor, and the Egg Royal was perfectly poached with rich hollandaise. The elegant ambiance and attentive service made it even better. A lovely spot for a refined breakfast!"
The Wolseley,3.0,"I had high hopes for the food and thought it would be really good but it was just ""ok"" l had a the set menu but regardless of this the food could have been better. The goulash lacked flavour and the cauliflower soup was just like eatting a bowl of fatty cream. The waitress also kept coming over to try and take our bowls when we had not finished to the point that l had to say... ""are we slow eaters?"" the decor is beautiful but the price of the food isn't justified. My desert was £13 and l would have got better from Mark's and Spencers."
The Wolseley,5.0,"My first time at The Wolseley in Piccadilly. I took a friend to lunch there, as a birthday treat. It’s a lovely restaurant, with a Viennese feel to the food and décor. We were sat at a window seat, and the whole experience was high quality. The food was wonderful, the staff were friendly and attentive, and the restaurant had a very nice atmosphere. I especially enjoyed the kedgeree. We will definitely return in the near future."
The Wolseley,2.0,"The food was decent, but the service was very slow. It was a busy Sunday night, and the server seemed to be covering too many tables. He was friendly and clearly trying his best, but it felt like there just wasn’t enough staff to provide proper service. Btw, service charge is 15%."
The Wolseley,5.0,"Had breakfast here very recently. My second visit but the first for my friends who loved the decor and atmosphere.
My only slight issue was that the waitress, spoke very quietly, didnt explain well and misunderstood one of our orders.
Although a minor issue we would definitely return, a real gem.
You must book ahead to get youf preferred timings."
The Wolseley,5.0,"4.5/5 - this is my dream atmosphere, hands down. My husband gave his food a 3.5 but I gave mine a 4.5 so we settled on 4.

Lovely teas, coffee, and it's a great spot to have breakfast. Their prices are changed from when I took the menu picture but that's the gist of their options!"
The Wolseley,5.0,Exceptional service and truly delicious food. The oatmeal with jam and the salmon eggs Benedict were out of this world! The interior is absolutely stunning — a beautiful place to enjoy a perfect breakfast.
The Wolseley,4.0,"This central London institution has long been a favourite of the city’s power players—it was once said that more deals were done over breakfast here than in the boardroom.

The atmosphere is pure old-school London glamour, with dark wood, crisp white tablecloths, gleaming silverware, and a quiet confidence throughout.

It draws a mix of upscale tourists and suited regulars, all soaking up the timeless charm. Breakfast is particularly excellent, with flawless service and perfectly executed classics. Yes, it’s expensive—but it earns it. For a refined start to the day or a special morning meeting, it doesn’t get much better."
